H51,Other disorders of binocular movement  ,,7
H52,Disorders of refraction and accommodation  ,,7
H53,Visual disturbances  ,,7
H54,Visual impairment including blindness (binocular or monocular)  ,,7
H55,Nystagmus and other irregular eye movements  ,,7
H57,Other disorders of eye and adnexa  ,,7
H58,Other disorders of eye and adnexa in diseases classified elsewhere  ,,7
H59,"Postprocedural disorders of eye and adnexa, not elsewhere classified  ",,7
H60,Otitis externa  ,,8
H61,Other disorders of external ear  ,,8
H62,Disorders of external ear in diseases classified elsewhere  ,,8
H65,Nonsuppurative otitis media  ,,8
H66,Suppurative and unspecified otitis media  ,,8
H67,Otitis media in diseases classified elsewhere  ,,8
H68,Eustachian salpingitis and obstruction  ,,8
H69,Other disorders of Eustachian tube  ,,8
H70,Mastoiditis and related conditions  ,,8
H71,Cholesteatoma of middle ear  ,,8
H72,Perforation of tympanic membrane  ,,8
H73,Other disorders of tympanic membrane  ,,8
H74,Other disorders of middle ear and mastoid  ,,8
H75,Other disorders of middle ear and mastoid in diseases classified elsewhere  ,,8
H80,Otosclerosis  ,,8
H81,Disorders of vestibular function  ,,8
H82,Vertiginous syndromes in diseases classified elsewhere  ,,8
H83,Other diseases of inner ear  ,,8
H90,Conductive and sensorineural hearing loss  ,,8
H91,Other hearing loss  ,,8
H92,Otalgia and effusion of ear  ,,8
H93,"Other disorders of ear, not elsewhere classified  ",,8
H94,Other disorders of ear in diseases classified elsewhere  ,,8
H95,"Postprocedural disorders of ear and mastoid process, not elsewhere classified  ",,8
I00,Rheumatic fever without mention of heart involvement  ,,9
I01,Rheumatic fever with heart involvement  ,,9
I02,Rheumatic chorea  ,,9
I05,Rheumatic mitral valve diseases  ,,9
I06,Rheumatic aortic valve diseases  ,,9
I07,Rheumatic tricuspid valve diseases  ,,9
I08,Multiple valve diseases  ,,9
I09,Other rheumatic heart diseases  ,,9
I10,Essential (primary) hypertension  ,,9
I11,Hypertensive heart disease  ,,9
I12,Hypertensive renal disease  ,,9
I13,Hypertensive heart and renal disease  ,,9
I15,Secondary hypertension  ,,9
I20,Angina pectoris  ,,9
I21,Acute myocardial infarction  ,,9
I22,Subsequent myocardial infarction  ,,9
I23,Certain current complications following acute myocardial infarction  ,,9
I24,Other acute ischaemic heart diseases  ,,9
I25,Chronic ischaemic heart disease  ,,9
I26,Pulmonary embolism  ,,9
I27,Other pulmonary heart diseases  ,,9
I28,Other diseases of pulmonary vessels  ,,9
I30,Acute pericarditis  ,,9
I31,Other diseases of pericardium  ,,9
I32,Pericarditis in diseases classified elsewhere  ,,9
I33,Acute and subacute endocarditis  ,,9
I34,Nonrheumatic mitral valve disorders  ,,9
I35,Nonrheumatic aortic valve disorders  ,,9
I36,Nonrheumatic tricuspid valve disorders  ,,9
I37,Pulmonary valve disorders  ,,9
I38,"Endocarditis, valve unspecified  ",,9
I39,Endocarditis and heart valve disorders in diseases classified elsewhere  ,,9
I40,Acute myocarditis  ,,9
I41,Myocarditis in diseases classified elsewhere  ,,9
I42,Cardiomyopathy  ,,9
I43,Cardiomyopathy in diseases classified elsewhere  ,,9
I44,Atrioventricular and left bundle-branch block  ,,9
I45,Other conduction disorders  ,,9
I46,Cardiac arrest  ,,9
I47,Paroxysmal tachycardia  ,,9
I48,Atrial fibrillation and flutter  ,,9
I49,Other cardiac arrhythmias  ,,9
I50,Heart failure  ,,9
I51,Complications and ill-defined descriptions of heart disease  ,,9
I52,Other heart disorders in diseases classified elsewhere  ,,9
I60,Subarachnoid haemorrhage  ,,9
I61,Intracerebral haemorrhage  ,,9
I62,Other nontraumatic intracranial haemorrhage  ,,9
I63,Cerebral infarction  ,,9
I64,"Stroke, not specified as haemorrhage or infarction  ",,9
I65,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction  ",,9
I66,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction  ",,9
I67,Other cerebrovascular diseases  ,,9
I68,Cerebrovascular disorders in diseases classified elsewhere  ,,9
I69,Sequelae of cerebrovascular disease  ,,9
I70,Atherosclerosis  ,,9
I71,Aortic aneurysm and dissection  ,,9
I72,Other aneurysm and dissection  ,,9
I73,Other peripheral vascular diseases  ,,9
I74,Arterial embolism and thrombosis  ,,9
I77,Other disorders of arteries and arterioles  ,,9
I78,Diseases of capillaries  ,,9
I79,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere  ",,9
I80,Phlebitis and thrombophlebitis  ,,9
I81,Portal vein thrombosis  ,,9
I82,Other venous embolism and thrombosis  ,,9
I83,Varicose veins of lower extremities  ,,9
I85,Oesophageal varices  ,,9
I86,Varicose veins of other sites  ,,9
I87,Other disorders of veins  ,,9
I88,Nonspecific lymphadenitis  ,,9
I89,Other noninfective disorders of lymphatic vessels and lymph nodes  ,,9
I95,Hypotension  ,,9
I97,"Postprocedural disorders of circulatory system, not elsewhere classified  ",,9
I98,Other disorders of circulatory system in diseases classified elsewhere  ,,9
I99,Other and unspecified disorders of circulatory system  ,,9
J00,Acute nasopharyngitis [common cold]  ,,10
J01,Acute sinusitis  ,,10
J02,Acute pharyngitis  ,,10
J03,Acute tonsillitis  ,,10
J04,Acute laryngitis and tracheitis  ,,10
J05,Acute obstructive laryngitis [croup] and epiglottitis  ,,10
J06,Acute upper respiratory infections of multiple and unspecified sites  ,,10
J09,Influenza due to identified zoonotic or pandemic influenza virus  ,,10
J10,Influenza due to identified seasonal influenza virus  ,,10
J11,"Influenza, virus not identified  ",,10
J12,"Viral pneumonia, not elsewhere classified  ",,10
J13,Pneumonia due to Streptococcus pneumoniae  ,,10
J14,Pneumonia due to Haemophilus influenzae  ,,10
J15,"Bacterial pneumonia, not elsewhere classified  ",,10
J16,"Pneumonia due to other infectious organisms, not elsewhere classified  ",,10
J17,Pneumonia in diseases classified elsewhere  ,,10
J18,"Pneumonia, organism unspecified  ",,10
J20,Acute bronchitis  ,,10
J21,Acute bronchiolitis  ,,10
J22,Unspecified acute lower respiratory infection  ,,10
J30,Vasomotor and allergic rhinitis  ,,10
J31,"Chronic rhinitis, nasopharyngitis and pharyngitis  ",,10
J32,Chronic sinusitis  ,,10
J33,Nasal polyp  ,,10
J34,Other disorders of nose and nasal sinuses  ,,10
J35,Chronic diseases of tonsils and adenoids  ,,10
J36,Peritonsillar abscess  ,,10
J37,Chronic laryngitis and laryngotracheitis  ,,10
J38,"Diseases of vocal cords and larynx, not elsewhere classified  ",,10
J39,Other diseases of upper respiratory tract  ,,10
J40,"Bronchitis, not specified as acute or chronic  ",,10
J41,Simple and mucopurulent chronic bronchitis  ,,10
J42,Unspecified chronic bronchitis  ,,10
J43,Emphysema  ,,10
J44,Other chronic obstructive pulmonary disease  ,,10
J45,Asthma  ,,10
J46,Status asthmaticus  ,,10
J47,Bronchiectasis  ,,10
J60,Coalworker pneumoconiosis  ,,10
J61,Pneumoconiosis due to asbestos and other mineral fibres  ,,10
J62,Pneumoconiosis due to dust containing silica  ,,10
J63,Pneumoconiosis due to other inorganic dusts  ,,10
J64,Unspecified pneumoconiosis  ,,10
J65,Pneumoconiosis associated with tuberculosis  ,,10
J66,Airway disease due to specific organic dust  ,,10
J67,Hypersensitivity pneumonitis due to organic dust  ,,10
J68,"Respiratory conditions due to inhalation of chemicals, gases, fumes and vapours  ",,10
J69,Pneumonitis due to solids and liquids  ,,10
J70,Respiratory conditions due to other external agents  ,,10
J80,Adult respiratory distress syndrome  ,,10
J81,Pulmonary oedema  ,,10
J82,"Pulmonary eosinophilia, not elsewhere classified  ",,10
J84,Other interstitial pulmonary diseases  ,,10
J85,Abscess of lung and mediastinum  ,,10
J86,Pyothorax  ,,10
J90,"Pleural effusion, not elsewhere classified  ",,10
J91,Pleural effusion in conditions classified elsewhere  ,,10
J92,Pleural plaque  ,,10
J93,Pneumothorax  ,,10
J94,Other pleural conditions  ,,10
J95,"Postprocedural respiratory disorders, not elsewhere classified  ",,10
J96,"Respiratory failure, not elsewhere classified  ",,10
J98,Other respiratory disorders  ,,10
J99,Respiratory disorders in diseases classified elsewhere  ,,10
K00,Disorders of tooth development and eruption  ,,11
K01,Embedded and impacted teeth  ,,11
K02,Dental caries  ,,11
K03,Other diseases of hard tissues of teeth  ,,11
K04,Diseases of pulp and periapical tissues  ,,11
K05,Gingivitis and periodontal diseases  ,,11
K06,Other disorders of gingiva and edentulous alveolar ridge  ,,11
K07,Dentofacial anomalies [including malocclusion]  ,,11
K08,Other disorders of teeth and supporting structures  ,,11
K09,"Cysts of oral region, not elsewhere classified  ",,11
K10,Other diseases of jaws  ,,11
K11,Diseases of salivary glands  ,,11
K12,Stomatitis and related lesions  ,,11
K13,Other diseases of lip and oral mucosa  ,,11
K14,Diseases of tongue  ,,11
K20,Oesophagitis  ,,11
K21,Gastro-oesophageal reflux disease  ,,11
K22,Other diseases of oesophagus  ,,11
K23,Disorders of oesophagus in diseases classified elsewhere  ,,11
K25,Gastric ulcer  ,,11
K26,Duodenal ulcer  ,,11
K27,"Peptic ulcer, site unspecified  ",,11
K28,Gastrojejunal ulcer  ,,11
K29,Gastritis and duodenitis  ,,11
K30,Functional dyspepsia  ,,11
K31,Other diseases of stomach and duodenum  ,,11
K35,Acute appendicitis  ,,11
K36,Other appendicitis  ,,11
K37,Unspecified appendicitis  ,,11
K38,Other diseases of appendix  ,,11
K40,Inguinal hernia  ,,11
K41,Femoral hernia  ,,11
K42,Umbilical hernia  ,,11
K43,Ventral hernia  ,,11
K44,Diaphragmatic hernia  ,,11
K45,Other abdominal hernia  ,,11
K46,Unspecified abdominal hernia  ,,11
K50,Crohn disease [regional enteritis]  ,,11
K51,Ulcerative colitis  ,,11
K52,Other noninfective gastroenteritis and colitis  ,,11
K55,Vascular disorders of intestine  ,,11
K56,Paralytic ileus and intestinal obstruction without hernia  ,,11
K57,Diverticular disease of intestine  ,,11
K58,Irritable bowel syndrome  ,,11
K59,Other functional intestinal disorders  ,,11
K60,Fissure and fistula of anal and rectal regions  ,,11
K61,Abscess of anal and rectal regions  ,,11
K62,Other diseases of anus and rectum  ,,11
K63,Other diseases of intestine  ,,11
K64,Haemorrhoids and perianal venous thrombosis  ,,11
K65,Peritonitis  ,,11
K66,Other disorders of peritoneum  ,,11
K67,Disorders of peritoneum in infectious diseases classified elsewhere  ,,11
K70,Alcoholic liver disease  ,,11
K71,Toxic liver disease  ,,11
K72,"Hepatic failure, not elsewhere classified  ",,11
K73,"Chronic hepatitis, not elsewhere classified  ",,11
K74,Fibrosis and cirrhosis of liver  ,,11
K75,Other inflammatory liver diseases  ,,11
K76,Other diseases of liver  ,,11
K77,Liver disorders in diseases classified elsewhere  ,,11
K80,Cholelithiasis  ,,11
K81,Cholecystitis  ,,11
K82,Other diseases of gallbladder  ,,11
K83,Other diseases of biliary tract  ,,11
K85,Acute pancreatitis  ,,11
K86,Other diseases of pancreas  ,,11
K87,"Disorders of gallbladder, biliary tract and pancreas in diseases classified elsewhere  ",,11
K90,Intestinal malabsorption  ,,11
K91,"Postprocedural disorders of digestive system, not elsewhere classified  ",,11
K92,Other diseases of digestive system  ,,11
K93,Disorders of other digestive organs in diseases classified elsewhere  ,,11
L00,Staphylococcal scalded skin syndrome  ,,12
L01,Impetigo  ,,12
L02,"Cutaneous abscess, furuncle and carbuncle  ",,12
L03,Cellulitis  ,,12
L04,Acute lymphadenitis  ,,12
L05,Pilonidal cyst  ,,12
L08,Other local infections of skin and subcutaneous tissue  ,,12
L10,Pemphigus  ,,12
L11,Other acantholytic disorders  ,,12
L12,Pemphigoid  ,,12
L13,Other bullous disorders  ,,12
L14,Bullous disorders in diseases classified elsewhere  ,,12
L20,Atopic dermatitis  ,,12
L21,Seborrhoeic dermatitis  ,,12
L22,Diaper [napkin] dermatitis  ,,12
L23,Allergic contact dermatitis  ,,12
L24,Irritant contact dermatitis  ,,12
L25,Unspecified contact dermatitis  ,,12
L26,Exfoliative dermatitis  ,,12
L27,Dermatitis due to substances taken internally  ,,12
L28,Lichen simplex chronicus and prurigo  ,,12
L29,Pruritus  ,,12
L30,Other dermatitis  ,,12
L40,Psoriasis  ,,12
L41,Parapsoriasis  ,,12
L42,Pityriasis rosea  ,,12
L43,Lichen planus  ,,12
L44,Other papulosquamous disorders  ,,12
L45,Papulosquamous disorders in diseases classified elsewhere  ,,12
L50,Urticaria  ,,12
L51,Erythema multiforme  ,,12
L52,Erythema nodosum  ,,12
L53,Other erythematous conditions  ,,12
L54,Erythema in diseases classified elsewhere  ,,12
L55,Sunburn  ,,12
L56,Other acute skin changes due to ultraviolet radiation  ,,12
L57,Skin changes due to chronic exposure to nonionizing radiation  ,,12
L58,Radiodermatitis  ,,12
L59,Other disorders of skin and subcutaneous tissue related to radiation  ,,12
L60,Nail disorders  ,,12
L62,Nail disorders in diseases classified elsewhere  ,,12
L63,Alopecia areata  ,,12
L64,Androgenic alopecia  ,,12
L65,Other nonscarring hair loss  ,,12
L66,Cicatricial alopecia [scarring hair loss]  ,,12
L67,Hair colour and hair shaft abnormalities  ,,12
L68,Hypertrichosis  ,,12
L70,Acne  ,,12
L71,Rosacea  ,,12
L72,Follicular cysts of skin and subcutaneous tissue  ,,12
L73,Other follicular disorders  ,,12
L74,Eccrine sweat disorders  ,,12
L75,Apocrine sweat disorders  ,,12
L80,Vitiligo  ,,12
L81,Other disorders of pigmentation  ,,12
L82,Seborrhoeic keratosis  ,,12
L83,Acanthosis nigricans  ,,12
L84,Corns and callosities  ,,12
L85,Other epidermal thickening  ,,12
L86,Keratoderma in diseases classified elsewhere  ,,12
L87,Transepidermal elimination disorders  ,,12
L88,Pyoderma gangrenosum  ,,12
L89,Decubitus ulcer and pressure area  ,,12
L90,Atrophic disorders of skin  ,,12
L91,Hypertrophic disorders of skin  ,,12
L92,Granulomatous disorders of skin and subcutaneous tissue  ,,12
L93,Lupus erythematosus  ,,12
L94,Other localized connective tissue disorders  ,,12
L95,"Vasculitis limited to skin, not elsewhere classified  ",,12
L97,"Ulcer of lower limb, not elsewhere classified  ",,12
L98,"Other disorders of skin and subcutaneous tissue, not elsewhere classified  ",,12
L99,Other disorders of skin and subcutaneous tissue in diseases classified elsewhere  ,,12
M00,Pyogenic arthritis  ,,13
M01,Direct infections of joint in infectious and parasitic diseases classified elsewhere  ,,13
M02,Reactive arthropathies  ,,13
M03,Postinfective and reactive arthropathies in diseases classified elsewhere  ,,13
M05,Seropositive rheumatoid arthritis  ,,13
M06,Other rheumatoid arthritis  ,,13
M07,Psoriatic and enteropathic arthropathies  ,,13
M08,Juvenile arthritis  ,,13
M09,Juvenile arthritis in diseases classified elsewhere  ,,13
M10,Gout  ,,13
M11,Other crystal arthropathies  ,,13
M12,Other specific arthropathies  ,,13
M13,Other arthritis  ,,13
M14,Arthropathies in other diseases classified elsewhere  ,,13
M15,Polyarthrosis  ,,13
M16,Coxarthrosis [arthrosis of hip]  ,,13
M17,Gonarthrosis [arthrosis of knee]  ,,13
M18,Arthrosis of first carpometacarpal joint  ,,13
M19,Other arthrosis  ,,13
M20,Acquired deformities of fingers and toes  ,,13
M21,Other acquired deformities of limbs  ,,13
M22,Disorders of patella  ,,13
M23,Internal derangement of knee  ,,13
M24,Other specific joint derangements  ,,13
M25,"Other joint disorders, not elsewhere classified  ",,13
M30,Polyarteritis nodosa and related conditions  ,,13
M31,Other necrotizing vasculopathies  ,,13
M32,Systemic lupus erythematosus  ,,13
M33,Dermatopolymyositis  ,,13
M34,Systemic sclerosis  ,,13
M35,Other systemic involvement of connective tissue  ,,13
M36,Systemic disorders of connective tissue in diseases classified elsewhere  ,,13
M40,Kyphosis and lordosis  ,,13
M41,Scoliosis  ,,13
M42,Spinal osteochondrosis  ,,13
M43,Other deforming dorsopathies  ,,13
M45,Ankylosing spondylitis  ,,13
M46,Other inflammatory spondylopathies  ,,13
M47,Spondylosis  ,,13
M48,Other spondylopathies  ,,13
M49,Spondylopathies in diseases classified elsewhere  ,,13
M50,Cervical disc disorders  ,,13
M51,Other intervertebral disc disorders  ,,13
M53,"Other dorsopathies, not elsewhere classified  ",,13
M54,Dorsalgia  ,,13
M60,Myositis  ,,13
M61,Calcification and ossification of muscle  ,,13
M62,Other disorders of muscle  ,,13
M63,Disorders of muscle in diseases classified elsewhere  ,,13
M65,Synovitis and tenosynovitis  ,,13
M66,Spontaneous rupture of synovium and tendon  ,,13
M67,Other disorders of synovium and tendon  ,,13
M68,Disorders of synovium and tendon in diseases classified elsewhere  ,,13
M70,"Soft tissue disorders related to use, overuse and pressure  ",,13
M71,Other bursopathies  ,,13
M72,Fibroblastic disorders  ,,13
M73,Soft tissue disorders in diseases classified elsewhere  ,,13
M75,Shoulder lesions  ,,13
M76,"Enthesopathies of lower limb, excluding foot  ",,13
M77,Other enthesopathies  ,,13
M79,"Other soft tissue disorders, not elsewhere classified  ",,13
M80,Osteoporosis with pathological fracture  ,,13
M81,Osteoporosis without pathological fracture  ,,13
M82,Osteoporosis in diseases classified elsewhere  ,,13
M83,Adult osteomalacia  ,,13
M84,Disorders of continuity of bone  ,,13
M85,Other disorders of bone density and structure  ,,13
M86,Osteomyelitis  ,,13
M87,Osteonecrosis  ,,13
M88,Paget disease of bone [osteitis deformans]  ,,13
M89,Other disorders of bone  ,,13
M90,Osteopathies in diseases classified elsewhere  ,,13
M91,Juvenile osteochondrosis of hip and pelvis  ,,13
M92,Other juvenile osteochondrosis  ,,13
M93,Other osteochondropathies  ,,13
M94,Other disorders of cartilage  ,,13
M95,Other acquired deformities of musculoskeletal system and connective tissue  ,,13
M96,"Postprocedural musculoskeletal disorders, not elsewhere classified  ",,13
M99,"Biomechanical lesions, not elsewhere classified  ",,13
N00,Acute nephritic syndrome  ,,14
N01,Rapidly progressive nephritic syndrome  ,,14
N02,Recurrent and persistent haematuria  ,,14
N03,Chronic nephritic syndrome  ,,14
N04,Nephrotic syndrome  ,,14
N05,Unspecified nephritic syndrome  ,,14
N06,Isolated proteinuria with specified morphological lesion  ,,14
N07,"Hereditary nephropathy, not elsewhere classified  ",,14
N08,Glomerular disorders in diseases classified elsewhere  ,,14
N10,Acute tubulo-interstitial nephritis  ,,14
N11,Chronic tubulo-interstitial nephritis  ,,14
N12,"Tubulo-interstitial nephritis, not specified as acute or chronic  ",,14
N13,Obstructive and reflux uropathy  ,,14
N14,Drug- and heavy-metal-induced tubulo-interstitial and tubular conditions  ,,14
N15,Other renal tubulo-interstitial diseases  ,,14
N16,Renal tubulo-interstitial disorders in diseases classified elsewhere  ,,14
N17,Acute renal failure  ,,14
N18,Chronic kidney disease  ,,14
N19,Unspecified kidney failure  ,,14
N20,Calculus of kidney and ureter  ,,14
N21,Calculus of lower urinary tract  ,,14
N22,Calculus of urinary tract in diseases classified elsewhere  ,,14
N23,Unspecified renal colic  ,,14
N25,Disorders resulting from impaired renal tubular function  ,,14
N26,Unspecified contracted kidney  ,,14
N27,Small kidney of unknown cause  ,,14
N28,"Other disorders of kidney and ureter, not elsewhere classified  ",,14
N29,Other disorders of kidney and ureter in diseases classified elsewhere  ,,14
N30,Cystitis  ,,14
N31,"Neuromuscular dysfunction of bladder, not elsewhere classified  ",,14
N32,Other disorders of bladder  ,,14
N33,Bladder disorders in diseases classified elsewhere  ,,14
N34,Urethritis and urethral syndrome  ,,14
N35,Urethral stricture  ,,14
N36,Other disorders of urethra  ,,14
N37,Urethral disorders in diseases classified elsewhere  ,,14
N39,Other disorders of urinary system  ,,14
N40,Hyperplasia of prostate  ,,14
N41,Inflammatory diseases of prostate  ,,14
N42,Other disorders of prostate  ,,14
N43,Hydrocele and spermatocele  ,,14
N44,Torsion of testis  ,,14
N45,Orchitis and epididymitis  ,,14
N46,Male infertility  ,,14
N47,"Redundant prepuce, phimosis and paraphimosis  ",,14
N48,Other disorders of penis  ,,14
N49,"Inflammatory disorders of male genital organs, not elsewhere classified  ",,14
N50,Other disorders of male genital organs  ,,14
N51,Disorders of male genital organs in diseases classified elsewhere  ,,14
N60,Benign mammary dysplasia  ,,14
N61,Inflammatory disorders of breast  ,,14
N62,Hypertrophy of breast  ,,14
N63,Unspecified lump in breast  ,,14
N64,Other disorders of breast  ,,14
N70,Salpingitis and oophoritis  ,,14
N71,"Inflammatory disease of uterus, except cervix  ",,14
N72,Inflammatory disease of cervix uteri  ,,14
N73,Other female pelvic inflammatory diseases  ,,14
N74,Female pelvic inflammatory disorders in diseases classified elsewhere  ,,14
N75,Diseases of Bartholin gland  ,,14
N76,Other inflammation of vagina and vulva  ,,14
N77,Vulvovaginal ulceration and inflammation in diseases classified elsewhere  ,,14
N80,Endometriosis  ,,14
N81,Female genital prolapse  ,,14
N82,Fistulae involving female genital tract  ,,14
N83,"Noninflammatory disorders of ovary, fallopian tube and broad ligament  ",,14
N84,Polyp of female genital tract  ,,14
N85,"Other noninflammatory disorders of uterus, except cervix  ",,14
N86,Erosion and ectropion of cervix uteri  ,,14
N87,Dysplasia of cervix uteri  ,,14
N88,Other noninflammatory disorders of cervix uteri  ,,14
N89,Other noninflammatory disorders of vagina  ,,14
N90,Other noninflammatory disorders of vulva and perineum  ,,14
N91,"Absent, scanty and rare menstruation  ",,14
N92,"Excessive, frequent and irregular menstruation  ",,14
N93,Other abnormal uterine and vaginal bleeding  ,,14
N94,Pain and other conditions associated with female genital organs and menstrual cycle  ,,14
N95,Menopausal and other perimenopausal disorders  ,,14
N96,Habitual aborter  ,,14
N97,Female infertility  ,,14
N98,Complications associated with artificial fertilization  ,,14
N99,"Postprocedural disorders of genitourinary system, not elsewhere classified  ",,14
O00,Ectopic pregnancy  ,,15
O01,Hydatidiform mole  ,,15
O02,Other abnormal products of conception  ,,15
O03,Spontaneous abortion  ,,15
O04,Medical abortion  ,,15
O05,Other abortion  ,,15
O06,Unspecified abortion  ,,15
O07,Failed attempted abortion  ,,15
O08,Complications following abortion and ectopic and molar pregnancy  ,,15
O10,"Pre-existing hypertension complicating pregnancy, childbirth and the puerperium  ",,15
O11,Pre-eclampsia superimposed on chronic hypertension  ,,15
O12,Gestational [pregnancy-induced] oedema and proteinuria without hypertension  ,,15
O13,Gestational [pregnancy-induced] hypertension  ,,15
O14,Pre-eclampsia  ,,15
O15,Eclampsia  ,,15
O16,Unspecified maternal hypertension  ,,15
O20,Haemorrhage in early pregnancy  ,,15
O21,Excessive vomiting in pregnancy  ,,15
O22,Venous complications and haemorrhoids in pregnancy  ,,15
O23,Infections of genitourinary tract in pregnancy  ,,15
O24,Diabetes mellitus in pregnancy  ,,15
O25,Malnutrition in pregnancy  ,,15
O26,Maternal care for other conditions predominantly related to pregnancy  ,,15
O28,Abnormal findings on antenatal screening of mother  ,,15
O29,Complications of anaesthesia during pregnancy  ,,15
O30,Multiple gestation  ,,15
O31,Complications specific to multiple gestation  ,,15
O32,Maternal care for known or suspected malpresentation of fetus  ,,15
O33,Maternal care for known or suspected disproportion  ,,15
O34,Maternal care for known or suspected abnormality of pelvic organs  ,,15
O35,Maternal care for known or suspected fetal abnormality and damage  ,,15
O36,Maternal care for other known or suspected fetal problems  ,,15
O40,Polyhydramnios  ,,15
O41,Other disorders of amniotic fluid and membranes  ,,15
O42,Premature rupture of membranes  ,,15
O43,Placental disorders  ,,15
O44,Placenta praevia  ,,15
O45,Premature separation of placenta [abruptio placentae]  ,,15
O46,"Antepartum haemorrhage, not elsewhere classified  ",,15
O47,False labour  ,,15
O48,Prolonged pregnancy  ,,15
O60,Preterm labour and delivery  ,,15
O61,Failed induction of labour  ,,15
O62,Abnormalities of forces of labour  ,,15
O63,Long labour  ,,15
O64,Obstructed labour due to malposition and malpresentation of fetus  ,,15
O65,Obstructed labour due to maternal pelvic abnormality  ,,15
O66,Other obstructed labour  ,,15
O67,"Labour and delivery complicated by intrapartum haemorrhage, not elsewhere classified  ",,15
O68,Labour and delivery complicated by fetal stress [distress]  ,,15
O69,Labour and delivery complicated by umbilical cord complications  ,,15
O70,Perineal laceration during delivery  ,,15
O71,Other obstetric trauma  ,,15
O72,Postpartum haemorrhage  ,,15
O73,"Retained placenta and membranes, without haemorrhage  ",,15
O74,Complications of anaesthesia during labour and delivery  ,,15
O75,"Other complications of labour and delivery, not elsewhere classified  ",,15
O80,Single spontaneous delivery  ,,15
O81,Single delivery by forceps and vacuum extractor  ,,15
O82,Single delivery by caesarean section  ,,15
O83,Other assisted single delivery  ,,15
O84,Multiple delivery  ,,15
O85,Puerperal sepsis  ,,15
O86,Other puerperal infections  ,,15
O87,Venous complications and haemorrhoids in the puerperium  ,,15
O88,Obstetric embolism  ,,15
O89,Complications of anaesthesia during the puerperium  ,,15
O90,"Complications of the puerperium, not elsewhere classified  ",,15
O91,Infections of breast associated with childbirth  ,,15
O92,Other disorders of breast and lactation associated with childbirth  ,,15
O94,"Sequelae of complication of pregnancy, childbirth and the puerperium  ",,15
O95,Obstetric death of unspecified cause  ,,15
O96,Death from any obstetric cause occurring more than 42 days but less than one year after delivery  ,,15
O97,Death from sequelae of obstetric causes  ,,15
O98,"Maternal infectious and parasitic diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium  ",,15
O99,"Other maternal diseases classifiable elsewhere but complicating pregnancy, childbirth and the puerperium  ",,15
P00,Fetus and newborn affected by maternal conditions that may be unrelated to present pregnancy  ,,16
P01,Fetus and newborn affected by maternal complications of pregnancy  ,,16
P02,"Fetus and newborn affected by complications of placenta, cord and membranes  ",,16
P03,Fetus and newborn affected by other complications of labour and delivery  ,,16
P04,Fetus and newborn affected by noxious influences transmitted via placenta or breast milk  ,,16
P05,Slow fetal growth and fetal malnutrition  ,,16
P07,"Disorders related to short gestation and low birth weight, not elsewhere classified  ",,16
P08,Disorders related to long gestation and high birth weight  ,,16
P10,Intracranial laceration and haemorrhage due to birth injury  ,,16
P11,Other birth injuries to central nervous system  ,,16
P12,Birth injury to scalp  ,,16
P13,Birth injury to skeleton  ,,16
P14,Birth injury to peripheral nervous system  ,,16
P15,Other birth injuries  ,,16
P20,Intrauterine hypoxia  ,,16
P21,Birth asphyxia  ,,16
P22,Respiratory distress of newborn  ,,16
P23,Congenital pneumonia  ,,16
P24,Neonatal aspiration syndromes  ,,16
P25,Interstitial emphysema and related conditions originating in the perinatal period  ,,16
P26,Pulmonary haemorrhage originating in the perinatal period  ,,16
P27,Chronic respiratory disease originating in the perinatal period  ,,16
P28,Other respiratory conditions originating in the perinatal period  ,,16
P29,Cardiovascular disorders originating in the perinatal period  ,,16
P35,Congenital viral diseases  ,,16
P36,Bacterial sepsis of newborn  ,,16
P37,Other congenital infectious and parasitic diseases  ,,16
P38,Omphalitis of newborn with or without mild haemorrhage  ,,16
P39,Other infections specific to the perinatal period  ,,16
P50,Fetal blood loss  ,,16
P51,Umbilical haemorrhage of newborn  ,,16
P52,Intracranial nontraumatic haemorrhage of fetus and newborn  ,,16
P53,Haemorrhagic disease of fetus and newborn  ,,16
P54,Other neonatal haemorrhages  ,,16
P55,Haemolytic disease of fetus and newborn  ,,16
P56,Hydrops fetalis due to haemolytic disease  ,,16
P57,Kernicterus  ,,16
P58,Neonatal jaundice due to other excessive haemolysis  ,,16
P59,Neonatal jaundice from other and unspecified causes  ,,16
P60,Disseminated intravascular coagulation of fetus and newborn  ,,16
P61,Other perinatal haematological disorders  ,,16
P70,Transitory disorders of carbohydrate metabolism specific to fetus and newborn  ,,16
P71,Transitory neonatal disorders of calcium and magnesium metabolism  ,,16
P72,Other transitory neonatal endocrine disorders  ,,16
P74,Other transitory neonatal electrolyte and metabolic disturbances  ,,16
P75,Meconium ileus in cystic fibrosis  ,,16
P76,Other intestinal obstruction of newborn  ,,16
P77,Necrotizing enterocolitis of fetus and newborn  ,,16
P78,Other perinatal digestive system disorders  ,,16
P80,Hypothermia of newborn  ,,16
P81,Other disturbances of temperature regulation of newborn  ,,16
P83,Other conditions of integument specific to fetus and newborn  ,,16
P90,Convulsions of newborn  ,,16
