subDistrictCode,subDistrictName,districtCode,stateCode
3566,Biaora,442,23
3567,Sarangpur,442,23
3568,Narsinghgarh,442,23
3569,Pachore,442,23
3570,Lateri,443,23
3571,Sironj,443,23
3572,Kurwai,443,23
3573,Basoda,443,23
3574,Tyonda,443,23
3575,Nateran,443,23
3576,Shamshabad,443,23
3577,Gyaraspur,443,23
3578,Gulabganj,443,23
3579,Vidisha,443,23
3580,Berasia,444,23
3581,Huzur,444,23
3582,Sehore,445,23
3583,Shyampur,445,23
3584,Ashta,445,23
3585,Jawar,445,23
3586,Ichhawar,445,23
3587,Nasrullaganj,445,23
3588,Budni,445,23
3589,Rehti,445,23
3590,Raisen,446,23
3591,Gairatganj,446,23
3592,Begamganj,446,23
3593,Goharganj,446,23
3594,Baraily,446,23
3595,Badi,446,23
3596,Silwani,446,23
3597,Udaipura,446,23
3598,Bhainsdehi,447,23
3599,Athner,447,23
3600,Betul ,447,23
3601,Chicholi,447,23
3602,Ghoda Dongri,447,23
3603,Shahpur,447,23
3604,Multai,447,23
3605,Amla,447,23
3606,Khirkiya,448,23
3607,Sirali,448,23
3608,Harda,448,23
3609,Handiya,448,23
3610,Timarni,448,23
3611,Rehatgaon,448,23
3612,Seoni-Malwa,449,23
3613,Itarsi,449,23
3614,Hoshangabad,449,23
3615,Dolariya,449,23
3616,Babai,449,23
3617,Sohagpur,449,23
3618,Pipariya,449,23
3619,Bankhedi,449,23
3620,Murwara,450,23
3621,Rithi,450,23
3622,Barhi,450,23
3623,Badwara,450,23
3624,Vijayraghavgarh,450,23
3625,Bahoriband,450,23
3626,Dhimarkheda,450,23
3627,Sihora,451,23
3628,Majholi,451,23
3629,Patan,451,23
3630,Shahpura,451,23
3631,Jabalpur,451,23
3632,Panagar,451,23
3633,Kundam,451,23
3634,Gotegaon,452,23
3635,Gadarwara,452,23
3636,Narsimhapur,452,23
3637,Kareli,452,23
3638,Tendukheda,452,23
3639,Shahpura,453,23
3640,Dindori ,453,23
3641,Niwas,454,23
3642,Narayanganj,454,23
3643,Mandla,454,23
3644,Ghughari,454,23
3645,Bichhiya,454,23
3646,Nainpur,454,23
3647,Tamia,455,23
3648,Amarwara,455,23
3649,Harrai,455,23
3650,Chaurai,455,23
3651,Jamai,455,23
3652,Parasia,455,23
3653,Umreth,455,23
3654,Chhindwara,455,23
3655,Mohkhed,455,23
3656,Sausar,455,23
3657,Bichhua,455,23
3658,Pandhurna,455,23
3659,Lakhnadon,456,23
3660,Chhapara,456,23
3661,Ghansaur,456,23
3662,Dhanora,456,23
3663,Keolari,456,23
3664,Seoni,456,23
3665,Barghat,456,23
3666,Kurai,456,23
3667,Katangi,457,23
3668,Tirodi,457,23
3669,Waraseoni,457,23
3670,Khairlanji,457,23
3671,Lalbarra,457,23
3672,Balaghat,457,23
3673,Kirnapur,457,23
3674,Baihar,457,23
3675,Paraswada,457,23
3676,Lanji,457,23
3677,Guna,458,23
3678,Bamori,458,23
3679,Raghogarh,458,23
3680,Maksoodangarh,458,23
3681,Kumbhraj,458,23
3682,Aron,458,23
3683,Chachaura,458,23
3684,Isagarh,459,23
3685,Chanderi,459,23
3686,Ashoknagar,459,23
3687,Shadhora,459,23
3688,Mungaoli,459,23
3689,Beohari,460,23
3690,Jaisinghnagar,460,23
3691,Sohagpur,460,23
3692,Jaitpur,460,23
3693,Kotma,461,23
3694,Anuppur,461,23
3695,Jaithari,461,23
3696,Pushparajgarh,461,23
3697,Rampur Naikin,462,23
3698,Churhat,462,23
3699,Gopadbanas,462,23
3700,Sihawal,462,23
3701,Majhauli,462,23
3702,Kusmi,462,23
3703,Chitrangi,463,23
3704,Deosar,463,23
3705,Singrauli,463,23
3706,Thandla,464,23
3707,Petlawad,464,23
3708,Meghnagar,464,23
3709,Jhabua,464,23
3710,Ranapur,464,23
3711,Bhavra,465,23
3712,Jobat,465,23
3713,Alirajpur,465,23
3714,Harsud,466,23
3715,Khalwa,466,23
3716,Khandwa,466,23
3717,Punasa,466,23
3718,Pandhana,466,23
3719,Burhanpur,467,23
3720,Khaknar,467,23
3721,Nepanagar,467,23
3722,Lakhpat,468,24
3723,Rapar,468,24
3724,Bhachau,468,24
3725,Anjar,468,24
3726,Bhuj,468,24
3727,Nakhatrana,468,24
3728,Abdasa,468,24
3729,Mandvi,468,24
3730,Mundra,468,24
3731,Gandhidham,468,24
3732,Vav,469,24
3733,Tharad,469,24
3734,Dhanera,469,24
3735,Dantiwada,469,24
3736,Amirgadh,469,24
3737,Danta,469,24
3738,Vadgam,469,24
3739,Palanpur,469,24
3740,Deesa,469,24
3741,Deodar,469,24
3742,Bhabhar,469,24
3743,Kankrej,469,24
3744,Santalpur,470,24
3745,Radhanpur,470,24
3746,Sidhpur,470,24
3747,Patan,470,24
3748,Harij,470,24
3749,Sami,470,24
3750,Chanasma,470,24
3751,Satlasana,471,24
3752,Kheralu,471,24
3753,Unjha,471,24
3754,Visnagar,471,24
3755,Vadnagar,471,24
3756,Vijapur,471,24
3757,Mahesana,471,24
3758,Becharaji,471,24
3759,Kadi,471,24
3760,Khedbrahma,472,24
3761,Vijaynagar,472,24
3762,Vadali,472,24
3763,Idar,472,24
3764,Bhiloda,472,24
3765,Meghraj,472,24
3766,Himatnagar,472,24
3767,Prantij,472,24
3768,Talod,472,24
3769,Modasa,472,24
3770,Dhansura,472,24
3771,Malpur,472,24
3772,Bayad,472,24
3773,Kalol,473,24
3774,Mansa,473,24
3775,Gandhinagar,473,24
3776,Dehgam,473,24
3777,Mandal,474,24
3778,Detroj-Rampura,474,24
3779,Viramgam,474,24
3780,Sanand,474,24
3781,Ahmadabad City,474,24
3782,Daskroi,474,24
3783,Dholka,474,24
3784,Bavla,474,24
3785,Ranpur,474,24
3786,Barwala,474,24
3787,Dhandhuka,474,24
3788,Halvad,475,24
3789,Dhrangadhra,475,24
3790,Dasada,475,24
3791,Lakhtar,475,24
3792,Wadhwan,475,24
3793,Muli,475,24
3794,Chotila,475,24
3795,Sayla,475,24
3796,Chuda,475,24
3797,Limbdi,475,24
3798,Maliya,476,24
3799,Morvi,476,24
3800,Tankara,476,24
3801,Wankaner,476,24
3802,Paddhari,476,24
3803,Rajkot,476,24
3804,Lodhika,476,24
3805,Kotda Sangani,476,24
3806,Jasdan,476,24
3807,Gondal,476,24
3808,Jamkandorna,476,24
3809,Upleta,476,24
3810,Dhoraji,476,24
3811,Jetpur,476,24
3812,Okhamandal,477,24
3813,Khambhalia,477,24
3814,Jamnagar,477,24
3815,Jodiya,477,24
3816,Dhrol,477,24
3817,Kalavad,477,24
3818,Lalpur,477,24
3819,Kalyanpur,477,24
3820,Bhanvad,477,24
3821,Jamjodhpur,477,24
3822,Porbandar,478,24
3823,Ranavav,478,24
3824,Kutiyana,478,24
3825,Manavadar,479,24
3826,Vanthali,479,24
3827,Junagadh,479,24
3828,Bhesan,479,24
3829,Visavadar,479,24
3830,Mendarda,479,24
3831,Keshod,479,24
3832,Mangrol,479,24
3833,Malia,479,24
3834,Talala,479,24
3835,Patan-Veraval,479,24
3836,Sutrapada,479,24
3837,Kodinar,479,24
3838,Una,479,24
3839,Kunkavav Vadia,480,24
3840,Babra,480,24
3841,Lathi,480,24
3842,Lilia,480,24
3843,Amreli,480,24
3844,Bagasara,480,24
3845,Dhari,480,24
3846,Savar Kundla,480,24
3847,Khambha,480,24
3848,Jafrabad,480,24
3849,Rajula,480,24
3850,Botad,481,24
3851,Vallabhipur,481,24
3852,Gadhada,481,24
3853,Umrala,481,24
3854,Bhavnagar,481,24
3855,Ghogha,481,24
3856,Sihor,481,24
3857,Gariadhar,481,24
3858,Palitana,481,24
3859,Talaja,481,24
3860,Mahuva,481,24
3861,Tarapur,482,24
3862,Sojitra,482,24
3863,Umreth,482,24
3864,Anand,482,24
3865,Petlad,482,24
3866,Khambhat,482,24
3867,Borsad,482,24
3868,Anklav,482,24
3869,Kapadvanj,483,24
3870,Virpur,483,24
3871,Balasinor,483,24
3872,Kathlal,483,24
3873,Mehmedabad,483,24
3874,Kheda,483,24
3875,Matar,483,24
3876,Nadiad,483,24
3877,Mahudha,483,24
3878,Thasra,483,24
3879,Khanpur,484,24
3880,Kadana,484,24
3881,Santrampur,484,24
3882,Lunawada,484,24
3883,Shehera,484,24
3884,Morwa (Hadaf),484,24
3885,Godhra,484,24
3886,Kalol,484,24
3887,Ghoghamba,484,24
3888,Halol,484,24
3889,Jambughoda,484,24
3890,Fatepura,485,24
3891,Jhalod,485,24
3892,Limkheda,485,24
3893,Dohad,485,24
3894,Garbada,485,24
3895,Devgadbaria,485,24
3896,Dhanpur,485,24
3897,Savli,486,24
3898,Vadodara,486,24
3899,Vaghodia,486,24
3900,Jetpur Pavi,486,24
3901,Chhota Udaipur,486,24
3902,Kavant,486,24
3903,Nasvadi,486,24
3904,Sankheda,486,24
3905,Dabhoi,486,24
3906,Padra,486,24
3907,Karjan,486,24
3908,Sinor,486,24
3909,Tilakwada,487,24
3910,Nandod,487,24
3911,Dediapada,487,24
3912,Sagbara,487,24
3913,Jambusar,488,24
3914,Amod,488,24
3915,Vagra,488,24
3916,Bharuch,488,24
3917,Jhagadia,488,24
3918,Anklesvar,488,24
3919,Hansot,488,24
3920,Valia,488,24
3921,The Dangs,489,24
3922,Navsari,490,24
3923,Jalalpore,490,24
3924,Gandevi,490,24
3925,Chikhli,490,24
3926,Bansda,490,24
3927,Valsad,491,24
3928,Dharampur,491,24
3929,Pardi,491,24
3930,Kaprada,491,24
3931,Umbergaon,491,24
3932,Olpad,492,24
3933,Mangrol,492,24
3934,Umarpada,492,24
3935,Mandvi,492,24
3936,Kamrej,492,24
3937,Surat City,492,24
3938,Chorasi,492,24
3939,Palsana,492,24
3940,Bardoli,492,24
3941,Mahuva,492,24
3942,Nizar,493,24
3943,Uchchhal,493,24
3944,Songadh,493,24
3945,Vyara,493,24
3946,Valod,493,24
3947,Diu,494,25
3948,Daman,495,25
3949,Dadra & Nagar Haveli,496,26
3950,Akkalkuwa,497,27
3951,Akrani,497,27
3952,Talode,497,27
3953,Shahade,497,27
3954,Nandurbar,497,27
3955,Nawapur,497,27
3956,Shirpur,498,27
3957,Sindkhede,498,27
3958,Sakri,498,27
3959,Dhule,498,27
3960,Chopda,499,27
3961,Yawal,499,27
3962,Raver,499,27
3963,Muktainagar (Edlabad),499,27
3964,Bodvad,499,27
3965,Bhusawal,499,27
3966,Jalgaon,499,27
3967,Erandol,499,27
3968,Dharangaon,499,27
3969,Amalner,499,27
3970,Parola,499,27
3971,Bhadgaon,499,27
3972,Chalisgaon,499,27
3973,Pachora,499,27
3974,Jamner,499,27
3975,Jalgaon (Jamod),500,27
3976,Sangrampur,500,27
3977,Shegaon,500,27
3978,Nandura,500,27
3979,Malkapur,500,27
3980,Motala,500,27
3981,Khamgaon,500,27
3982,Mehkar,500,27
3983,Chikhli,500,27
3984,Buldana,500,27
3985,Deolgaon Raja,500,27
3986,Sindkhed Raja,500,27
3987,Lonar,500,27
3988,Telhara,501,27
3989,Akot,501,27
3990,Balapur,501,27
3991,Akola,501,27
3992,Murtijapur,501,27
3993,Patur,501,27
3994,Barshitakli,501,27
3995,Malegaon,502,27
3996,Mangrulpir,502,27
3997,Karanja,502,27
3998,Manora,502,27
3999,Washim,502,27
4000,Risod,502,27
4001,Dharni,503,27
4002,Chikhaldara,503,27
4003,Anjangaon Surji,503,27
4004,Achalpur,503,27
4005,Chandurbazar,503,27
4006,Morshi,503,27
4007,Warud,503,27
4008,Teosa,503,27
4009,Amravati,503,27
4010,Bhatkuli,503,27
4011,Daryapur,503,27
4012,Nandgaon-Khandeshwar,503,27
4013,Chandur Railway,503,27
4014,Dhamangaon Railway,503,27
4015,Ashti,504,27
4016,Karanja,504,27
4017,Arvi,504,27
4018,Seloo,504,27
4019,Wardha,504,27
4020,Deoli,504,27
4021,Hinganghat,504,27
4022,Samudrapur,504,27
4023,Narkhed,505,27
4024,Katol,505,27
4025,Kalameshwar,505,27
4026,Savner,505,27
4027,Parseoni,505,27
4028,Ramtek,505,27
4029,Mauda,505,27
4030,Kamptee,505,27
4031,Nagpur (Rural),505,27
4032,Nagpur (Urban),505,27
4033,Hingna,505,27
4034,Umred,505,27
4035,Kuhi,505,27
4036,Bhiwapur,505,27
4037,Tumsar,506,27
4038,Mohadi,506,27
4039,Bhandara,506,27
4040,Sakoli,506,27
4041,Lakhani,506,27
4042,Pauni,506,27
4043,Lakhandur,506,27
4044,Tirora,507,27
4045,Goregaon,507,27
4046,Gondiya,507,27
4047,Amgaon,507,27
4048,Salekasa,507,27
4049,Sadak-Arjuni,507,27
4050,Arjuni Morgaon,507,27
4051,Deori,507,27
4052,Desaiganj (Vadasa),508,27
4053,Armori,508,27
4054,Kurkheda,508,27
4055,Korchi,508,27
4056,Dhanora,508,27
4057,Gadchiroli,508,27
4058,Chamorshi,508,27
4059,Mulchera,508,27
4060,Etapalli,508,27
4061,Bhamragad,508,27
4062,Aheri,508,27
4063,Sironcha,508,27
4064,Warora,509,27
4065,Chimur,509,27
4066,Nagbhir,509,27
4067,Brahmapuri,509,27
4068,Sawali,509,27
4069,Sindewahi,509,27
4070,Bhadravati,509,27
4071,Chandrapur,509,27
4072,Mul,509,27
4073,Pombhurna,509,27
4074,Ballarpur,509,27
4075,Korpana,509,27
4076,Jiwati,509,27
4077,Rajura,509,27
4078,Gondpipri,509,27
4079,Ner,510,27
4080,Babulgaon,510,27
4081,Kalamb,510,27
4082,Yavatmal,510,27
4083,Darwha,510,27
4084,Digras,510,27
4085,Pusad,510,27
4086,Umarkhed,510,27
4087,Mahagaon,510,27
4088,Arni,510,27
4089,Ghatanji,510,27
4090,Kelapur,510,27
4091,Ralegaon,510,27
4092,Maregaon,510,27
4093,Zari-Jamani,510,27
4094,Wani,510,27
4095,Mahoor,511,27
4096,Kinwat,511,27
4097,Himayatnagar,511,27
4098,Hadgaon,511,27
4099,Ardhapur,511,27
4100,Nanded,511,27
4101,Mudkhed,511,27
4102,Bhokar,511,27
4103,Umri,511,27
4104,Dharmabad,511,27
4105,Biloli,511,27
4106,Naigaon (Khairgaon),511,27
4107,Loha,511,27
4108,Kandhar,511,27
4109,Mukhed,511,27
4110,Deglur,511,27
4111,Sengaon,512,27
4112,Hingoli,512,27
4113,Aundha (Nagnath),512,27
4114,Kalamnuri,512,27
4115,Basmath,512,27
4116,Sailu,513,27
4117,Jintur,513,27
4118,Parbhani,513,27
4119,Manwath,513,27
4120,Pathri,513,27
4121,Sonpeth,513,27
4122,Gangakhed,513,27
4123,Palam,513,27
4124,Purna,513,27
4125,Bhokardan,514,27
4126,Jafferabad,514,27
4127,Jalna,514,27
4128,Badnapur,514,27
4129,Ambad,514,27
4130,Ghansawangi,514,27
4131,Partur,514,27
4132,Mantha,514,27
4133,Kannad,515,27
4134,Soegaon,515,27
4135,Sillod,515,27
4136,Phulambri,515,27
4137,Aurangabad,515,27
4138,Khuldabad,515,27
4139,Vaijapur,515,27
4140,Gangapur,515,27
4141,Paithan,515,27
4142,Surgana,516,27
4143,Kalwan,516,27
4144,Deola,516,27
4145,Baglan,516,27
4146,Malegaon,516,27
4147,Nandgaon,516,27
4148,Chandvad,516,27
4149,Dindori,516,27
4150,Peint,516,27
4151,Trimbakeshwar,516,27
4152,Nashik,516,27
4153,Igatpuri,516,27
4154,Sinnar,516,27
4155,Niphad,516,27
4156,Yevla,516,27
4157,Talasari,517,27
4158,Dahanu,517,27
4159,Vikramgad,517,27
4160,Jawhar,517,27
4161,Mokhada,517,27
4162,Vada,517,27
4163,Palghar,517,27
4164,Vasai,517,27
4165,Thane,517,27
4166,Bhiwandi,517,27
4167,Shahapur,517,27
4168,Kalyan,517,27
4169,Ulhasnagar,517,27
4170,Ambarnath,517,27
4171,Murbad,517,27
4172,Uran,520,27
4173,Panvel,520,27
4174,Karjat,520,27
4175,Khalapur,520,27
4176,Pen,520,27
4177,Alibag,520,27
4178,Murud,520,27
4179,Roha,520,27
4180,Sudhagad,520,27
4181,Mangaon,520,27
4182,Tala,520,27
4183,Shrivardhan,520,27
4184,Mhasla,520,27
4185,Mahad,520,27
4186,Poladpur,520,27
4187,Junnar,521,27
4188,Ambegaon,521,27
4189,Shirur,521,27
4190,Khed,521,27
4191,Mawal,521,27
4192,Mulshi,521,27
4193,Haveli,521,27
4194,Pune City,521,27
4195,Daund,521,27
4196,Purandhar,521,27
4197,Velhe,521,27
4198,Bhor,521,27
4199,Baramati,521,27
4200,Indapur,521,27
4201,Akola,522,27
4202,Sangamner,522,27
4203,Kopargaon,522,27
4204,Rahta,522,27
4205,Shrirampur,522,27
4206,Nevasa,522,27
4207,Shevgaon,522,27
4208,Pathardi,522,27
4209,Nagar,522,27
4210,Rahuri,522,27
4211,Parner,522,27
4212,Shrigonda,522,27
4213,Karjat,522,27
4214,Jamkhed,522,27
4215,Ashti,523,27
4216,Patoda,523,27
4217,Shirur (Kasar),523,27
4218,Georai,523,27
4219,Manjlegaon,523,27
4220,Wadwani,523,27
4221,Bid,523,27
4222,Kaij,523,27
4223,Dharur,523,27
4224,Parli,523,27
4225,Ambejogai,523,27
4226,Latur,524,27
4227,Renapur,524,27
4228,Ahmadpur,524,27
4229,Jalkot,524,27
4230,Chakur,524,27
4231,Shirur-Anantpal,524,27
4232,Ausa,524,27
4233,Nilanga,524,27
4234,Deoni,524,27
4235,Udgir,524,27
4236,Paranda,525,27
4237,Bhum,525,27
4238,Washi,525,27
4239,Kalamb,525,27
4240,Osmanabad,525,27
4241,Tuljapur,525,27
4242,Lohara,525,27
4243,Umarga,525,27
4244,Karmala,526,27
4245,Madha,526,27
4246,Barshi,526,27
4247,Solapur North,526,27
4248,Mohol,526,27
4249,Pandharpur,526,27
4250,Malshiras,526,27
4251,Sangole,526,27
4252,Mangalvedhe,526,27
4253,Solapur South,526,27
4254,Akkalkot,526,27
4255,Mahabaleshwar,527,27
4256,Wai,527,27
4257,Khandala,527,27
4258,Phaltan,527,27
4259,Man,527,27
4260,Khatav,527,27
4261,Koregaon,527,27
4262,Satara,527,27
4263,Jaoli,527,27
4264,Patan,527,27
4265,Karad,527,27
4266,Mandangad,528,27
4267,Dapoli,528,27
4268,Khed,528,27
4269,Chiplun,528,27
4270,Guhagar,528,27
4271,Ratnagiri,528,27
4272,Sangameshwar,528,27
4273,Lanja,528,27
4274,Rajapur,528,27
4275,Devgad,529,27
4276,Vaibhavvadi,529,27
4277,Kankavli,529,27
4278,Malwan,529,27
4279,Vengurla,529,27
4280,Kudal,529,27
4281,Sawantwadi,529,27
4282,Dodamarg,529,27
4283,Shahuwadi,530,27
4284,Panhala,530,27
4285,Hatkanangle,530,27
4286,Shirol,530,27
4287,Karvir,530,27
4288,Bavda,530,27
4289,Radhanagari,530,27
4290,Kagal,530,27
4291,Bhudargad,530,27
4292,Ajra,530,27
4293,Gadhinglaj,530,27
4294,Chandgad,530,27
4295,Shirala,531,27
4296,Walwa,531,27
4297,Palus,531,27
4298,Kadegaon,531,27
4299,Khanapur,531,27
4300,Atpadi,531,27
4301,Tasgaon,531,27
4302,Miraj,531,27
4303,Kavathemahankal,531,27
4304,Jat,531,27
4305,Tamsi,532,28
4306,Adilabad,532,28
4307,Jainad,532,28
4308,Bela,532,28
4309,Talamadugu,532,28
4310,Gudihathnoor,532,28
4311,Inderavelly,532,28
4312,Narnoor,532,28
4313,Kerameri ,532,28
4314,Wankdi,532,28
4315,Sirpur (T),532,28
4316,Kouthala,532,28
4317,Bejjur,532,28
4318,Kagaznagar,532,28
4319,Asifabad ,532,28
4320,Jainoor,532,28
4321,Utnoor,532,28
4322,Ichoda,532,28
4323,Bazarhathnoor,532,28
4324,Boath,532,28
4325,Neradigonda,532,28
4326,Sirpur,532,28
4327,Rebbana,532,28
4328,Bhimini,532,28
4329,Dahegaon,532,28
4330,Vemanpalle,532,28
4331,Nennal,532,28
4332,Tandur,532,28
4333,Tiryani,532,28
4334,Jannaram,532,28
4335,Kaddam (Peddur),532,28
4336,Sarangapur,532,28
4337,Kuntala,532,28
4338,Kubeer,532,28
4339,Bhainsa,532,28
4340,Tanoor,532,28
4341,Mudhole,532,28
4342,Lokeswaram,532,28
4343,Dilawarpur,532,28
4344,Nirmal,532,28
4345,Laxmanchanda,532,28
4346,Mamda,532,28
4347,Khanapur,532,28
4348,Dandepalle,532,28
4349,Kasipet,532,28
4350,Bellampalle,532,28
4351,Kotapalle,532,28
4352,Mandamarri,532,28
4353,Luxettipet,532,28
4354,Mancherial,532,28
4355,Jaipur,532,28
4356,Chennur,532,28
4357,Ranjal,533,28
4358,Navipet,533,28
4359,Nandipet,533,28
4360,Armur,533,28
4361,Balkonda,533,28
4362,Mortad,533,28
4363,Kammarpalle,533,28
4364,Bheemgal,533,28
4365,Velpur,533,28
4366,Jakranpalle,533,28
4367,Makloor,533,28
4368,Nizamabad,533,28
4369,Yedpalle,533,28
4370,Bodhan,533,28
4371,Kotgiri,533,28
4372,Madnoor,533,28
4373,Jukkal,533,28
4374,Bichkunda,533,28
4375,Birkoor,533,28
4376,Varni,533,28
4377,Dichpalle,533,28
4378,Dharpalle,533,28
4379,Sirkonda,533,28
4380,Machareddy,533,28
4381,Sadasivanagar,533,28
4382,Gandhari,533,28
4383,Banswada,533,28
4384,Pitlam,533,28
4385,Nizamsagar,533,28
4386,Yellareddy,533,28
4387,Nagareddipet,533,28
4388,Lingampet,533,28
4389,Tadwai,533,28
4390,Kamareddy,533,28
4391,Bhiknoor,533,28
4392,Domakonda,533,28
4393,Ibrahimpatnam,534,28
4394,Mallapur,534,28
4395,Raikal,534,28
4396,Sarangapur,534,28
4397,Dharmapuri,534,28
4398,Velgatoor,534,28
4399,Ramagundam,534,28
4400,Kamanpur,534,28
4401,Manthani,534,28
4402,Kataram,534,28
4403,Mahadevpur,534,28
4404,Mutharam (Mahadevpur),534,28
4405,Malharrao,534,28
4406,Mutharam (Manthani),534,28
4407,Srirampur,534,28
4408,Peddapalle,534,28
4409,Julapalle,534,28
4410,Elgaid,534,28
4411,Dharmaram,534,28
4412,Gollapalle,534,28
4413,Mallial,534,28
4414,Jagtial,534,28
4415,Medipalle,534,28
4416,Koratla,534,28
4417,Metpalle,534,28
4418,Kathlapur,534,28
4419,Chandurthi,534,28
4420,Kodimial,534,28
4421,Pegadapalle,534,28
4422,Gangadhara,534,28
4423,Ramadugu,534,28
4424,Choppadandi,534,28
4425,Sultanabad,534,28
4426,Odela,534,28
4427,Manakondur,534,28
4428,Karimnagar,534,28
4429,Boinpalle,534,28
4430,Vemulawada,534,28
4431,Konaraopeta,534,28
4432,Yellareddipet,534,28
4433,Gambhiraopet,534,28
4434,Mustabad,534,28
4435,Sircilla,534,28
4436,Ellanthakunta,534,28
4437,Bejjanki,534,28
4438,Timmapur (LMD Colony),534,28
4439,Veenavanka,534,28
4440,Jammikunta,534,28
4441,Shankarapatnam,534,28
4442,Chigurumamidi,534,28
4443,Koheda,534,28
4444,Husnabad,534,28
4445,Saidapur,534,28
4446,Huzurabad,534,28
4447,Kamalapur,534,28
4448,Bheemadevarpalle,534,28
4449,Elkathurthi,534,28
4450,Kangti,535,28
4451,Manoor,535,28
4452,Narayankhed,535,28
4453,Kalher,535,28
4454,Shankarampet (A),535,28
4455,Papannapet,535,28
4456,Medak,535,28
4457,Ramayampet,535,28
4458,Dubbak,535,28
4459,Siddipet,535,28
4460,Chinnakodur,535,28
4461,Nangnoor,535,28
4462,Kondapak,535,28
4463,Thoguta,535,28
4464,Mirdoddi,535,28
4465,Doultabad,535,28
4466,Chegunta,535,28
4467,Shankarampet (R),535,28
4468,Kulcharam,535,28
4469,Tekmal,535,28
4470,Alladurg,535,28
4471,Regode,535,28
4472,Raikode,535,28
4473,Nyalkal,535,28
4474,Zahirabad,535,28
4475,Kohir,535,28
4476,Jharasangam,535,28
4477,Munpalle,535,28
4478,Pulkal,535,28
4479,Andole,535,28
4480,Kowdipalle,535,28
4481,Yeldurthy,535,28
4482,Tupran,535,28
4483,Gajwel,535,28
4484,Jagdevpur,535,28
4485,Wargal,535,28
4486,Mulug,535,28
4487,Shivampet,535,28
4488,Narsapur,535,28
4489,Hathnoora,535,28
4490,Sadasivpet,535,28
4491,Kondapur,535,28
4492,Sangareddy,535,28
4493,Jinnaram,535,28
4494,Patancheru,535,28
4495,Ramachandrapuram,535,28
4496,Shaikpet,536,28
4497,Ameerpet,536,28
4498,Secunderabad,536,28
4499,Tirumalagiri,536,28
4500,Maredpalle,536,28
4501,Musheerabad,536,28
4502,Amberpet,536,28
4503,Himayathnagar,536,28
4504,Nampally,536,28
4505,Khairatabad,536,28
4506,Asifnagar,536,28
4507,Golconda,536,28
4508,Bahadurpura,536,28
4509,Bandlaguda,536,28
4510,Charminar,536,28
4511,Saidabad,536,28
4512,Marpalle,537,28
4513,Mominpet,537,28
4514,Nawabpet,537,28
4515,Shankarpalle,537,28
4516,Serilingampally,537,28
4517,Balanagar,537,28
4518,Qutubullapur,537,28
4519,Medchal,537,28
4520,Shamirpet,537,28
4521,Malkajgiri,537,28
4522,Keesara,537,28
4523,Ghatkesar,537,28
4524,Uppal,537,28
4525,Hayathnagar,537,28
4526,Saroornagar,537,28
4527,Rajendranagar,537,28
4528,Moinabad,537,28
4529,Chevella,537,28
4530,Vicarabad,537,28
4531,Dharur,537,28
4532,Bantwaram,537,28
4533,Peddemul,537,28
4534,Tandur,537,28
4535,Basheerabad,537,28
4536,Yelal,537,28
4537,Doma,537,28
4538,Gandeed,537,28
4539,Kulkacharla,537,28
4540,Pargi,537,28
4541,Pudur,537,28
4542,Shabad,537,28
4543,Shamshabad,537,28
4544,Maheswaram,537,28
4545,Kandukur,537,28
4546,Ibrahimpatnam,537,28
4547,Manchal,537,28
4548,Yacharam,537,28
4549,Kodangal,538,28
4550,Bomraspet,538,28
4551,Kosgi,538,28
4552,Doulathabad,538,28
4553,Damaragidda,538,28
4554,Maddur,538,28
4555,Hanwada,538,28
4556,Nawabpet,538,28
4557,Balanagar,538,28
4558,Kondurg,538,28
4559,Farooqnagar,538,28
4560,Kothur,538,28
4561,Keshampet,538,28
4562,Talakondapalle,538,28
4563,Amangal,538,28
4564,Madgul,538,28
4565,Veldanda,538,28
4566,Midjil,538,28
4567,Jadcherla,538,28
4568,Mahbubnagar,538,28
4569,Koilkonda,538,28
4570,Narayanpet,538,28
4571,Utkoor,538,28
4572,Dhanwada,538,28
4573,Devarkadra,538,28
4574,Bhoothpur,538,28
4575,Thimmajipet,538,28
4576,Kalwakurthy,538,28
4577,Vangoor,538,28
4578,Amrabad,538,28
4579,Achampet,538,28
4580,Uppununthala,538,28
4581,Telkapalle,538,28
4582,Tadoor,538,28
4583,Nagarkurnool,538,28
4584,Bijinapalle,538,28
4585,Ghanpur,538,28
4586,Addakal,538,28
4587,Chinnachintakunta,538,28
4588,Narva,538,28
4589,Makthal,538,28
4590,Maganoor,538,28
4591,Dharur,538,28
4592,Atmakur,538,28
4593,Kothakota,538,28
4594,Peddamandadi,538,28
4595,Wanaparthy,538,28
4596,Gopalpeta,538,28
4597,Balmoor,538,28
4598,Lingal,538,28
4599,Peddakothapalle,538,28
4600,Kodair,538,28
4601,Pangal,538,28
4602,Pebbair,538,28
4603,Gadwal,538,28
4604,Maldakal,538,28
4605,Ghattu,538,28
4606,Ieej,538,28
4607,Itikyal,538,28
4608,Veepangandla,538,28
4609,Kollapur,538,28
4610,Waddepalle,538,28
4611,Manopad,538,28
4612,Alampur,538,28
4613,Bommalaramaram,539,28
4614,M.Turkapalle,539,28
4615,Rajapet,539,28
4616,Yadagirigutta,539,28
4617,Alair,539,28
4618,Gundala,539,28
4619,Thirumalgiri,539,28
4620,Thungathurthi,539,28
4621,Nuthankal,539,28
4622,Atmakur (S),539,28
4623,Jaji Reddi Gudem,539,28
